THUMB_MCP_angle,INDEX_MCP_angle,MIDDLE_MCP_angle,RING_MCP_angle,PINKY_MCP_angle,INDEX_PIP_angle,MIDDLE_PIP_angle,RING_PIP_angle,PINKY_PIP_angle,INDEX_DIP_angle,MIDDLE_DIP_angle,RING_DIP_angle,PINKY_DIP_angle,THUMB_TMC_angle,THUMB_IP_angle,THUMB_INDEX_Abduction_angle,LABEL
132.2931231,158.3706113,150.0751674,114.5686113,113.5580807,170.2901505,173.7201349,94.52620523,91.86667572,175.1505656,169.0172522,144.8907262,156.2468236,148.230954,117.5748848,55.91341664,7
134.0184064,162.4364076,150.4904672,116.2547026,115.0996204,171.041867,174.3745009,89.40720537,79.97570888,174.2173797,166.9965247,144.3272788,155.0443864,146.5389649,117.9547273,53.34952347,7
132.2398424,172.5405871,155.942742,121.7374653,111.2899182,169.6017004,173.0186081,66.12425921,85.66058922,176.4955425,174.5427199,150.3671848,152.2423428,125.1783566,159.3076105,33.66094191,7
135.3463508,160.546859,149.1276022,117.9360943,121.6945966,171.1413783,175.9729307,88.18636427,74.26185147,175.5263349,170.3723326,145.7452895,156.6557583,145.4206943,117.1879982,51.08667051,7
133.4867956,157.457941,148.9490278,118.6886352,118.2960303,172.7655811,177.457797,92.34332751,91.76511627,171.7351241,164.2206688,138.4175583,150.693478,149.8099936,120.8873492,57.95491685,7
152.0294325,161.0974939,150.5743243,107.5543337,109.263662,178.6767518,172.8971984,87.54755946,79.00841968,170.3612339,159.9857365,135.0129633,142.3797432,134.9038589,170.4418411,36.47275264,7
150.7060853,157.422092,146.3533555,104.6984777,105.762131,176.8366082,177.9518724,86.43551724,82.72634424,169.3783595,159.4779105,135.2815716,141.2220338,132.6607077,166.8892191,38.33284751,7
157.0925963,163.090935,150.4515253,100.4538909,94.06268436,174.4989344,175.9988052,94.73846178,97.88123799,167.0408211,150.0913956,126.0094,134.0498448,143.47142,162.115798,35.73417809,7
161.5812177,158.8446701,136.2087583,94.04779972,75.67862155,173.6919938,169.4149402,99.0485697,108.6932226,169.8746908,166.3595898,142.9228497,129.1530649,146.814135,164.7015767,36.36030601,7
136.8652718,163.9875131,139.8039671,126.251382,132.3984422,171.1223145,167.319351,72.24087465,63.77992168,173.2279008,164.22291,149.005055,152.0827939,144.0431041,141.8496467,19.11551674,7
134.4788875,162.3114566,140.9064104,120.620997,133.0260666,176.9354796,157.7317559,75.20725982,62.81311738,170.2674564,160.0042458,150.8558035,150.0975814,132.9934565,158.8425394,18.96407297,7
130.9993611,170.3522865,148.8850602,100.2626235,100.2744121,174.9685735,173.5844267,104.6614181,101.7458304,173.0701531,164.7412319,140.4568376,142.9838927,131.3623162,170.7701126,55.37072266,7
122.6900375,173.1518786,163.9607899,119.8906146,92.6705993,169.4312534,173.2600193,92.73640209,121.2060502,172.875946,165.5882793,139.4880929,158.4299449,130.8098805,162.0506442,32.49432787,7
95.91399286,169.9074052,151.6349706,111.3453005,88.20291447,177.9295866,175.9485993,112.3452275,133.8146995,167.5167399,163.5624505,147.6610573,156.7114327,154.6177825,166.3650337,59.86293706,7
112.3324872,177.7518707,155.6655913,111.2449539,120.6257551,176.6426446,177.3462824,116.8881354,124.0077923,165.6985515,164.5811545,140.4852457,19.21994093,131.3017057,174.3484779,49.80032611,7
108.9931782,175.1107867,157.8523241,114.8339755,90.24604253,177.972637,172.0932521,99.06552682,120.1107194,170.9182392,162.7268077,146.7470074,160.917147,128.3344933,166.394968,33.23415817,7
130.4513522,171.2313716,146.7937647,115.4555342,112.3676719,171.0177064,170.8957879,91.66950442,93.02544622,174.6354532,167.6833544,141.6444814,145.0802365,124.2776174,177.2559983,50.24684643,7
130.8228259,165.6129435,144.1048957,111.7686669,122.9019341,176.1103152,176.0192686,78.204148,48.64418082,173.3879158,155.7235263,140.6665186,146.8726387,151.0239681,128.9056551,41.91296246,7
151.9462307,158.5582511,146.4642044,130.7783347,148.8525129,173.5834011,40.00418989,47.53591678,29.67595394,173.0112537,141.3053096,129.8592632,155.0948311,141.8432354,152.7808962,30.1945286,8
154.446444,160.2436321,129.3038064,115.9389489,117.5697703,169.9209257,60.57820088,60.34565509,61.7278271,170.8977192,114.2754221,120.1374662,143.4642039,142.8004127,150.8973588,32.95416546,8
158.1376915,149.4037404,144.0604965,139.9511536,146.1265826,174.1693486,46.73241737,35.82790168,29.79794016,173.9162299,151.4915561,144.5579082,155.3804434,121.6215773,173.5060363,20.59485382,8
140.3925339,149.4291141,157.9236876,147.9112845,146.8531083,173.1028962,41.02399508,32.99503851,31.79563577,173.9018457,157.6464392,152.6028081,158.9332101,129.9683535,162.4194213,32.36210155,8
147.8172276,159.0291166,131.0288164,123.9035306,129.7734103,176.8964678,73.5230336,68.12087756,64.89143143,175.7757496,157.4743122,153.8391089,154.1833298,140.6055208,110.4171526,47.51046987,8
143.4177838,160.540435,127.6064571,119.7871424,127.4537904,176.5971778,66.93703132,64.25176362,59.2356192,177.4820231,156.9710891,153.8356967,153.8853852,142.6785994,121.1032559,51.82630351,8
156.6531883,158.3138526,126.6333234,123.6370529,115.0175239,171.977019,117.3388914,118.4046236,135.3122578,162.3693127,164.1838385,161.2639094,150.3161182,156.5909298,164.5571985,58.38638709,8
145.2523551,147.0489173,122.875405,114.7123505,115.3506818,175.72624,75.82757287,74.11800248,73.59445862,170.4841883,153.3638466,145.6321946,149.5406259,139.3331634,121.5520964,53.77514888,8
149.4614459,143.5697246,123.4515459,119.2191404,117.889495,178.4193197,75.79027721,71.52626705,79.72665941,166.8883553,148.8409976,141.1595859,145.6751238,136.455409,123.2892514,51.06745176,8
153.9657609,161.6832674,123.7753625,119.8460523,164.4019844,174.7643751,77.61044079,70.53581804,153.6992957,173.836766,160.3460821,157.7460514,158.1321378,138.292443,142.5223196,37.35864835,8
152.0849131,159.4555885,126.7085144,124.1892955,129.8630087,175.2419946,79.62779381,67.76156615,67.03928094,175.142505,162.9975585,162.9724244,161.1215464,142.8240057,142.2095258,40.25960501,8
155.7867498,159.7584275,148.0486801,136.2649935,145.0804576,172.548528,36.94336649,38.48788593,31.38003842,174.5328746,154.2237171,148.7238357,158.0832597,134.9382422,138.4320251,25.17995232,8
141.1287199,146.520775,131.3410419,124.1477012,136.6155671,167.037949,49.13465956,45.71648436,34.32463764,169.0916904,86.3197983,102.2747032,132.8213489,144.631918,159.5571381,33.91201788,8
162.6356981,154.6795867,113.0602803,108.5874101,101.0452597,176.1379543,101.7557094,102.0513102,121.3782348,177.7653108,161.4050012,133.5100294,129.5170318,152.2769469,171.2469122,27.88015966,8
150.931422,151.7966088,117.5258887,97.24251616,81.30595696,176.7671679,75.16984742,84.72972692,104.2177986,172.007303,157.6949402,140.5482051,145.4382099,127.6494998,144.530917,35.84292314,8
152.1574742,152.5813972,103.5619745,87.62698467,73.71879678,176.8912021,86.96084343,94.39198937,110.8866425,171.1837068,153.7139656,135.9331616,143.6782312,136.6063449,138.387723,32.19297573,8
137.7369136,150.2268857,138.6513948,125.405998,115.2417133,169.4360342,49.6104422,53.35879629,66.24248364,172.3476996,151.4964869,131.5538581,131.9724716,116.3824246,161.2284959,34.61206835,8
155.429931,148.3224671,105.4685205,85.7344442,72.45366284,172.183319,106.7077952,106.1415736,130.8349168,161.7346456,148.99681,121.5937105,110.9308992,150.8455481,164.1149696,39.30236696,8
158.2702665,146.3964422,135.3215307,122.231729,112.803347,168.3460905,52.11168705,53.67249384,65.23388999,170.6414772,142.3491453,119.8890854,126.7353731,127.8932501,152.3084007,45.48010924,8
154.3961044,149.5574983,139.2957302,128.2224274,123.087162,170.1097684,47.62426182,48.20470419,56.56962805,172.1713563,147.1602574,130.3222599,141.3505741,129.8226942,167.6526282,37.89470349,8
154.4765232,151.1475071,149.0540127,136.7594143,128.5035764,176.9342679,41.16722169,41.64671686,50.02569668,171.4952955,158.7141807,144.2316671,146.5442444,129.7159359,160.7869117,31.70079024,8
163.2129799,127.6921935,111.3226896,107.3476202,101.8424787,174.6647283,48.22512819,52.97917355,59.17121777,174.8805166,150.925649,146.1472816,141.9415541,141.8448281,163.2103816,28.40820182,8
133.1609625,159.4558669,171.6522806,159.7599185,137.1439357,174.1895827,163.0438264,164.747122,103.424081,178.2771011,175.8263232,168.0422351,157.1265932,123.623309,178.4658695,48.96084256,9
113.2955041,163.8947947,167.0331931,166.277536,163.6130606,171.345915,177.4297569,160.9153692,65.96394785,166.7702414,171.5573477,167.5579661,151.2750844,148.282493,143.6493167,44.13115763,9
114.3584726,179.8495616,176.2266299,165.354431,146.1698573,169.8408326,166.1757395,159.8520907,115.8900498,177.6981222,177.8433831,177.9704981,156.8683078,142.173197,167.464466,47.54033665,9
111.4213631,176.9383111,175.3116526,172.2994817,160.007382,172.3088841,169.7449262,169.8289653,95.09814762,174.0481601,175.6902234,172.7162,155.1814366,142.0717534,171.2731475,37.29633571,9
123.7456773,178.1499265,168.3504602,172.1788378,150.1994259,173.710166,171.1957504,163.6843724,112.1774508,179.6135647,177.2442558,173.12151,160.3997844,143.5567436,174.0401162,55.00783885,9
109.3400014,177.8928983,176.1903471,164.9423635,148.4414609,170.5295651,164.512016,162.2348102,97.10549149,175.3170706,178.3118976,175.5200029,148.5441717,133.8611427,157.5684927,34.65521222,9
117.0327019,175.164176,174.2195935,168.6484069,162.0903064,170.5966247,167.7493568,168.3825639,90.43664355,173.9614148,176.8503948,173.4149886,144.9489891,134.6277699,167.7520528,28.70992889,9
122.7975279,177.7227382,176.0818006,165.7073182,151.2579112,173.0997118,171.1452463,168.1302182,99.12017821,176.4888191,177.0750076,174.1912534,148.8003603,133.0935198,160.3061203,31.09102597,9
123.3981471,166.4569537,174.6958089,168.5729309,172.8864755,172.5839292,172.6709228,169.8574772,62.50390649,170.4582526,175.9616067,172.899255,139.2352498,126.2981891,151.198132,17.12269468,9
144.2944581,170.9040505,176.1034536,165.2385267,153.2010422,169.1199464,164.6925384,164.2745384,78.83460494,171.8913201,174.3785361,171.8266072,142.1385994,129.0385167,175.0173976,58.41953909,9
111.9960268,175.8728489,173.9413203,166.3041944,154.0596164,172.7819756,171.3000201,169.1423494,85.36630917,173.9357368,176.6016921,175.7124388,155.1823681,137.3392612,161.6643346,28.4425675,9
127.8870299,176.3945764,171.8984196,164.0440203,141.2841874,173.9723199,173.6103593,164.1382797,117.6043404,178.010746,179.3575044,172.0568187,154.404817,137.418682,162.0429565,52.71489714,9
96.4241037,170.1339459,170.6368834,167.0914899,150.2606238,175.021551,175.2996538,159.4599961,66.22587239,168.9501138,168.4002959,162.9776283,148.4006555,159.8040899,148.3644536,49.5006481,9
114.8112532,173.3146711,170.8773415,167.0165952,155.5734803,171.5408728,162.7267718,161.1750597,80.95020002,175.7228297,176.8063939,172.3324436,145.9937533,135.9973775,158.2413596,24.00028627,9
124.3829226,175.0153889,171.2409284,167.2551477,140.8222841,173.1092078,170.8719206,164.8456969,111.118613,179.7771135,178.320283,173.7454366,156.5780098,140.5779488,163.632327,48.23638005,9
114.3669413,179.308006,170.8074218,160.5935188,157.8478762,171.8831088,176.5837844,166.958964,74.40051166,172.5223338,172.9567927,165.9140904,138.8714178,132.4678822,159.0511321,25.13996337,9
136.3346567,169.4799035,168.9464295,176.8878101,147.6523067,172.2710787,174.6199089,168.5494086,125.3224575,175.3737237,174.6174009,174.9034879,163.4412075,149.5762926,165.9992017,51.38842666,9
104.5780028,178.6936986,174.8279205,169.1253463,159.8651729,174.5039154,171.0104826,169.7158771,82.35999115,174.1542053,176.3778657,176.3391375,149.1817683,144.4850691,164.3464596,37.36272621,9
95.39710071,177.3529832,174.0457792,176.0747957,163.7732218,173.133307,168.9568334,164.9298235,63.80218361,175.5754777,175.9540191,174.1067698,154.2242825,152.9140938,156.9466712,39.52275968,9
119.3794914,167.037327,167.2169882,162.1850259,157.2659392,171.6751489,171.4374391,161.5226027,87.44571365,169.3163788,173.011121,164.9474592,122.6892264,138.6638089,153.9982745,23.06030273,9
130.8851549,174.4169012,173.3096589,163.4091174,147.3858393,166.3982392,169.417694,165.8333181,96.77201541,169.4799763,175.6148367,170.514446,148.8103274,115.9894735,175.2519097,31.86839238,9
139.9236693,178.0297167,168.3828025,162.9285763,144.6860692,166.6217093,170.3790511,165.2550654,93.72285394,170.4731232,175.0792078,170.5102485,143.5732322,118.5739248,178.5325337,43.87285796,9
116.7748014,167.0815593,171.1456739,167.5353989,167.7917911,172.776531,174.7937656,162.9099149,55.43713165,171.6594192,175.9718567,171.8217184,145.1567206,132.2026662,150.9404065,16.97086776,9
98.77556424,178.5724811,174.8962875,164.8818611,153.2417534,177.6062377,173.8189387,164.1159759,52.0479793,176.9634735,169.2932313,162.6442082,149.0125721,142.1998071,155.7334085,33.57882289,9
98.69403392,176.4650254,173.487405,166.6486216,159.6570541,174.6107236,177.2513734,167.4259567,47.23149609,174.1323372,168.3886114,164.1767864,148.279468,147.5411334,153.4026233,36.54564614,9
98.96645802,175.9115378,176.4010064,169.2189455,169.2881487,174.2155,173.6120518,172.3066562,82.1635908,173.2967857,176.5586331,166.9123764,119.882941,139.215362,165.8835823,26.0310165,9
100.7961397,174.0935777,172.8362175,165.434214,171.3141101,172.0063483,170.8066374,173.5652969,72.01495371,175.495478,175.4838362,168.6043833,146.7342976,142.1152198,165.9189664,27.6316765,9
105.3076888,174.9137315,177.230455,172.9796306,168.4516103,171.8517765,170.3542054,171.0341412,110.2442929,174.7438987,177.775236,170.8650859,113.9086303,135.7917378,165.2580686,21.50076991,9
106.2370031,174.5337773,177.5301467,173.8237088,166.8470535,172.045205,168.7619087,167.8202733,136.1733045,178.5525362,176.461655,169.3859542,112.7363208,136.6898881,160.753849,22.26860224,9
140.4661399,139.3255011,163.7848949,135.6012454,122.2863183,132.8831373,166.9395819,89.7451345,93.94945418,162.2989075,153.2116547,147.5555501,152.9946645,140.8884293,166.1972999,48.56710286,10
107.633422,117.522571,149.201381,135.5658847,130.4296835,93.87111281,173.4173918,71.4858982,67.6542084,160.7576147,164.084625,150.2767252,156.4612772,137.5978633,131.8028121,39.26050177,10
107.189267,120.6155328,153.7600364,132.6395453,130.7052656,91.96145942,174.9426098,71.78235136,62.40749027,161.2740625,163.7650494,148.9947935,155.7060098,144.4159647,127.9077773,44.99655724,10
145.4151312,118.6619344,119.7616596,92.72004101,81.19745811,172.5867974,153.6241227,84.82607042,101.8033942,166.5180089,129.8439296,121.5771775,136.6958873,125.7963642,135.0758035,63.96968412,10
107.0182621,119.287382,149.3195154,139.8485517,139.2774675,92.10502199,173.0425488,62.52331643,52.26959035,161.9758453,164.258903,148.1170695,152.4748975,144.0442072,124.8405488,38.55929956,10
110.3650148,110.3593824,146.1449565,135.0555954,138.4977373,92.40870069,169.3585232,63.71553983,51.17991337,163.3508853,162.4971312,149.306222,157.4115828,138.2768035,121.8276889,33.97128389,10
112.2304965,120.7967596,146.8970492,139.5904139,134.4197099,86.1883491,169.3606537,60.39167779,56.43524524,166.190534,162.6807615,150.5120889,150.2983139,141.6967547,113.4352534,39.13844992,10
115.3827467,115.2991821,140.6690324,130.599255,124.0635306,89.96573396,165.155262,67.41962715,64.76691171,159.8121324,163.709616,151.2667583,152.9434506,138.4908691,117.1691369,40.30319652,10
135.1987807,148.18386,166.2412188,165.9375242,153.1924433,78.82243193,170.1949459,37.42357003,50.71353089,154.1861552,160.836889,156.1516945,149.1180863,125.3808603,116.7770227,34.74814501,10
131.2100638,130.3336482,148.3373855,124.9755715,127.0876972,115.199172,166.5387821,73.33153723,59.1709008,150.1143334,153.7697652,142.9665435,149.2634761,142.3657665,142.9062828,49.10976268,10
136.2868288,132.1226346,148.6859844,126.5282287,120.9958174,119.6751396,165.8014519,69.07704494,70.46120229,140.046483,146.4810169,138.3451501,142.6162292,139.2407111,143.6780513,50.41965258,10
168.0931634,121.5700214,133.3393246,86.24113592,76.08635687,135.2487175,173.6865919,97.22238947,101.2007959,120.1781186,162.0820147,116.5619164,103.4864165,155.5146533,104.0743829,58.08948205,10
131.4461851,137.0349672,157.0952584,140.7417924,141.1234833,79.43934269,176.9470361,52.84670081,39.58605573,162.2419192,166.1830695,150.8302295,151.6175,149.0894619,116.2019857,38.83510539,10
147.9023555,136.8179839,157.4023334,119.0598174,105.7374142,83.80846684,175.4698471,68.73766711,64.53457318,149.7349805,159.8326512,132.0771194,130.1525927,161.3621364,116.998026,47.88972919,10
152.177449,129.7107184,98.98165016,93.86757397,87.91098129,174.9235543,98.04493177,88.0928757,88.28021476,168.6948941,115.2095134,114.7043238,118.7440586,136.3011477,124.0209946,61.21223614,10
164.1281423,115.4704248,86.73825012,89.2228855,92.34612039,174.3985053,101.8849022,90.20628108,96.47132323,149.2398648,111.8654821,115.2743889,111.6432907,148.6132459,161.2141704,52.45459834,10
120.4940445,132.258347,155.5218015,96.75946135,67.70054663,121.8763618,170.6339248,119.2475684,137.0123348,159.263935,160.7944772,146.2326198,146.9239851,149.8751411,147.9209273,58.43199173,10
153.6099835,126.3108157,146.5983147,81.52097888,64.49836669,108.6384797,155.137969,97.85078249,106.2317027,146.8870261,165.368235,141.3395345,135.7125089,147.9363635,108.159309,52.56103727,10
116.9857665,123.3728969,150.2460197,108.0139179,89.91787977,113.9272988,172.0382365,99.59482404,96.57775481,148.9772457,154.2665273,134.0440368,140.0489896,152.9322986,142.6889965,56.41297266,10
145.9078356,123.9975076,140.679257,114.6705078,99.56042326,93.1042452,174.7399053,71.53292002,79.48867016,154.4682133,164.8642773,154.4275514,164.0154077,159.0997033,103.8290889,61.01659275,10
143.8423036,124.2297235,140.3925042,136.5013411,134.3752547,96.12266766,171.817381,43.91027365,52.12500468,157.8382053,168.1673813,162.7194523,175.813859,162.8587053,97.55807084,63.35628962,10
127.4398998,125.4678575,147.8004012,132.385397,138.3821146,98.89558942,174.6652725,61.58499921,44.96510104,156.7309513,162.821907,156.0520465,172.6288753,151.3133413,116.198049,54.37975379,10
104.4072589,112.1068225,142.9890433,130.0088468,139.26934,95.75925574,170.5263761,71.96627796,55.92753612,158.5839086,161.6972484,147.6404613,155.24614,144.8254728,128.2035437,42.66147919,10
169.0498921,169.9462331,122.6027762,116.4257669,110.0453991,158.3712516,156.4526614,146.6424215,137.9055418,169.4339487,170.7115427,145.9807782,130.4103105,140.2031129,170.3009641,60.24735175,11
154.5193355,157.3793322,146.6508137,144.1904942,136.9241769,152.1292608,125.7176002,127.0955895,140.4442292,170.0865339,156.4009466,157.2434692,163.5777147,131.1606403,177.2756706,60.33445042,11
149.2719895,146.9476713,129.5501656,134.9383279,115.6872786,170.1890482,138.7095097,128.393434,150.9467408,173.2509404,163.7061432,171.0317489,163.33938,133.4893871,171.1150074,59.93511123,11
157.0040279,169.6483582,123.6863677,116.952241,105.4701278,170.9674066,153.266648,128.0978169,123.4369415,171.6542508,172.123714,145.5556431,140.6102121,129.1536179,175.5527446,63.09914965,11
161.0697313,155.4850029,125.2670376,119.9361981,116.2960238,172.8176356,150.5667307,150.1181822,157.2836145,175.7584205,165.8043711,168.7803042,173.9103537,156.6392961,172.7809147,53.77348631,11
160.7888077,163.4186773,109.8732908,108.1945137,110.0315789,174.092631,159.992557,163.7682055,173.7341015,176.9341575,174.517841,172.842337,175.8154888,155.8536711,173.9825575,64.58340159,11
168.1081907,166.9916772,113.1735016,116.6541094,124.7451411,178.8696395,155.7953248,158.5476061,170.5241682,172.8100033,172.4638023,171.6847753,174.9706691,159.7265175,170.4477748,73.75009332,11
165.5160256,162.5285867,113.9466121,119.0973111,127.7278345,170.5465883,156.4679749,158.9538053,172.1548063,174.8812585,171.4751386,169.3576019,175.1169437,155.088418,171.0487274,69.09041565,11
160.4895518,166.2763601,129.8793883,124.7006726,106.7299571,173.8113969,153.8883904,150.1858859,154.5290808,177.8739409,172.0685574,171.8738869,169.3332673,130.4529911,172.6386302,47.21092278,11
155.9327415,164.96759,125.659535,119.9517645,93.63657485,174.2827851,149.8374457,142.3764757,149.4524093,179.0855336,164.5234302,174.1815219,170.75581,124.6379091,172.8069096,55.08117958,11
149.7681306,149.319421,118.9723906,115.4067613,90.69096061,160.3679825,141.3958207,119.9841503,140.0871313,177.9140243,163.8796986,168.0976807,163.247846,118.9958898,170.3651808,65.85028345,11
156.1058347,158.1059685,126.9064098,120.4222103,97.42477201,177.2060796,143.5766635,118.8342788,135.1655407,177.8779761,166.8381062,160.1403997,146.1088288,125.6924823,170.9074782,51.13869759,11
162.9430631,174.8084517,131.5326967,128.0018544,116.5067477,170.2844922,155.2881651,160.8783138,162.6519751,171.2608592,167.0250217,167.8239605,164.8373474,130.9502162,170.3609086,59.67942107,11
162.4751171,158.8921237,106.6044556,102.9661577,108.3927704,166.9662827,156.8367205,157.5983816,161.8951502,176.7298979,167.9844247,170.4262232,173.5000239,155.5183354,171.587479,60.25924014,11
162.971448,167.3914036,130.7280756,139.0751712,157.65666,177.6973971,150.9003388,164.4082155,163.9572857,176.7213014,169.0498085,170.4278953,170.0142074,149.2465824,161.9929243,29.43590296,11
150.1487962,155.2633618,127.9858801,127.0717822,119.9039365,159.2347075,142.7206343,139.0659874,146.7584808,171.3559076,164.5005873,166.7854341,161.4888899,127.0877836,172.9212842,55.86755593,11
155.4113668,157.5294025,135.2617956,130.0229426,112.8087462,174.8578553,136.1244297,130.5440498,143.9856772,171.9468075,157.7745758,166.9617786,165.9696569,125.764185,171.7932659,54.29111387,11
151.4795281,159.4781984,119.1164611,120.8858578,123.1819322,166.5374195,143.303996,142.0061019,149.401228,165.101535,166.8963112,166.0216935,168.2770733,154.0512614,170.318543,54.92739626,11
160.1134015,158.3149321,120.0704016,123.3317403,126.6514187,171.8076918,151.5110944,149.8285182,155.2773153,175.136862,161.9236243,159.5240263,166.4353942,153.3371264,174.8588642,59.99305986,11
144.6168551,166.2035186,132.3452433,130.4670851,128.0300033,159.2532305,132.6123704,136.14697,144.6156462,171.5020915,164.4694215,156.0106737,159.863975,127.5232517,176.884635,48.3442214,11
154.3065289,168.5309272,126.8755755,112.9707473,90.00197323,172.2451123,141.2978893,111.5908621,131.3387468,176.2229974,160.8058482,148.3958403,145.9130819,120.5749786,169.2066303,60.05860979,11
151.4445478,152.711597,119.4483734,128.5743375,135.6839967,166.0124526,147.3895845,144.0042532,148.7427951,173.9390736,159.2129637,158.2160812,162.9035158,155.7038504,175.6403044,63.53611508,11
151.9857937,99.09868344,95.03419671,129.4745697,145.1315678,146.9572582,146.6621172,161.5029274,168.2642107,173.008341,168.729092,165.9175008,170.145323,134.795936,167.1058074,51.72936604,12
147.9669225,165.0970078,130.5302693,118.4181894,103.9367065,168.8676114,117.0977821,115.7857221,133.715395,169.0043662,168.1412894,175.5231597,178.8800349,126.6812743,167.9620289,46.2010646,12
142.9794813,160.8710819,120.1151153,118.2677529,97.37947047,165.3179301,121.325272,116.2270853,129.7376816,171.8896122,167.3004041,172.2339624,171.9664261,123.9215261,165.7564266,48.03760844,12
151.3598452,168.0483479,100.4401393,99.69234579,86.29159109,173.6910325,140.9470913,129.9864149,139.1902673,177.6484039,169.5124349,168.8085861,164.0900719,128.3066649,154.9734495,52.11412503,12
155.9064604,163.089324,133.7193036,140.5641802,136.7356332,149.968221,110.4745341,109.5379126,124.8813044,167.4735574,167.1500142,171.4482016,173.6490036,132.4847613,171.5156958,52.23012665,12
150.9767978,154.5291895,115.8296814,106.9788499,80.84506229,167.6234809,130.0121965,108.5033225,128.3034602,170.0112492,168.0598353,174.444392,165.0832836,121.4158376,172.121153,45.78784916,12
156.9364761,175.3003184,118.2626856,122.0475451,138.4153206,138.1884019,112.7795736,110.6864462,126.8270518,176.1395156,158.5667759,162.5757654,163.7390177,140.3116995,172.9776877,60.18033359,12
156.0888818,158.5575921,109.8938673,106.5604598,88.22944136,163.5949894,136.1605585,118.3998105,132.5315431,169.6261425,168.1952938,173.4576333,166.8118434,123.6477523,164.6460036,48.10691822,12
152.9478508,158.3253437,110.9415668,105.5537047,83.30457866,162.38168,137.545744,122.5663921,140.0200556,168.6505941,168.0219037,174.1363665,174.5426678,121.5439741,167.84036,50.60772132,12
160.0002463,164.4725245,114.0783486,93.31136423,74.29406816,162.0240366,131.7185832,110.3220283,131.4285245,170.6921838,163.4585259,163.2517567,157.3433623,124.4428021,169.5355374,46.69468143,12
137.5297046,162.8113032,115.8652081,116.16148,111.3521273,161.3354129,135.5279206,138.3805181,146.3012299,175.4880048,162.6483199,172.0693329,169.6102115,131.8849893,165.0154581,46.43340912,12
149.0830847,176.3820083,130.1488981,126.2217443,118.3175007,173.0161676,118.3647973,122.3685241,137.0977554,175.7903943,165.35735,163.3057644,151.4351983,130.0284049,175.442389,35.35499992,12
136.9481174,168.0477105,121.3951473,114.5923964,108.248337,163.6247616,128.5427604,131.5581772,141.9348453,171.2710292,155.6582292,169.2784219,167.484477,127.8189063,168.4654123,43.59011871,12
136.7952296,165.0732607,125.9533277,121.8881418,126.8407141,172.3194466,135.0654274,145.9747058,147.0688091,174.2142266,162.6416711,163.8233563,171.383441,136.92753,168.5547042,44.18322253,12
153.1970425,161.6235524,100.1854793,94.88756323,85.43638464,162.0309464,137.2441847,136.8875547,145.5701415,178.7313657,165.0067854,162.2546669,158.1443011,133.1712749,164.7017697,46.28374817,12
154.513796,162.7466258,116.7664411,113.2005997,87.71809349,167.5570557,132.5470041,128.8754695,145.3485918,176.6438559,162.6899522,167.9984881,156.8137521,121.1411407,160.0604217,40.3794435,12
146.7625277,177.0867189,133.4655513,123.0776844,117.9569546,173.4817236,115.1598838,125.3840957,137.6744351,174.4625606,161.2369581,159.5819353,155.9253839,132.6380025,174.9818792,37.1546047,12
152.7441537,146.943499,103.5954065,118.0039377,141.985855,163.6911992,167.6266882,171.0057426,172.1187185,177.2373867,177.525789,177.8321908,173.4822577,138.9398174,157.4715287,29.92709765,12
147.1998557,156.9849762,111.2939336,121.3956885,131.2461586,171.5686373,160.6179168,156.1319149,159.665503,173.453706,168.7415005,161.5015057,169.6435754,138.6562197,169.8878464,31.40463503,12
147.9280922,163.2173413,126.1636243,118.3795661,103.9500294,169.2281302,118.5740926,130.3868743,138.9541883,170.681808,160.5258764,159.9015666,157.4032963,131.6665657,166.7078062,40.92979724,12
149.6429142,149.8961528,117.9740857,116.9874983,117.1538316,173.006345,134.8600367,141.710356,152.1163774,171.8281325,172.074377,172.8329524,173.2029363,129.1614306,168.8919522,54.79769824,12
147.9616136,153.6892548,116.1970469,118.5188627,120.5829877,171.782867,135.9086455,145.4591749,156.5010745,170.939229,166.8119468,169.9276397,168.9451098,130.0701226,171.2921872,50.2269706,12
147.7441235,165.92757,127.8357979,129.8249856,120.5405946,160.5745065,116.505971,115.8154555,127.7113417,168.4093959,167.4413217,166.8773953,173.0949926,134.1120391,169.9091753,51.32479327,12
146.7043866,161.3191976,127.0333645,133.4567332,122.3850451,160.0830323,115.5442193,109.185979,122.9176499,168.5777126,166.2243176,164.7838022,171.6973015,133.5023318,169.0536603,49.60075293,12
130.853351,163.6924288,169.3483835,166.1727728,156.4843159,159.0614418,165.3091891,167.1908264,173.6493975,168.4902066,175.3623072,173.0465412,170.9863039,123.5202379,166.7008444,33.77133559,13
108.0572629,160.1936189,170.0747888,163.086717,154.8314639,175.4825908,179.6407706,178.3800065,171.8932619,173.0714058,173.6795791,174.1680299,174.1281469,150.2417696,171.7145145,41.00941411,13
109.1723454,151.4120118,166.9140719,176.1699602,160.4149013,169.2557417,172.9882125,174.1772596,175.8066644,174.6406449,177.818011,178.3372357,178.5937157,143.4660522,151.6680703,25.64709803,13
111.2237451,161.2248058,174.3801189,171.7498561,159.3227612,166.8191637,168.1995763,171.1465675,167.6273204,177.3433598,175.325156,175.2079382,178.256571,138.6433451,139.4696519,21.4181878,13
