LDA_Component_1,LDA_Component_2,LDA_Component_3,LDA_Component_4,LDA_Component_5,LDA_Component_6,LABEL
5.787726532923425,1.1829734266543734,-1.4940287076841539,3.1390324805868897,-3.684100742034017,3.0022309801470133,3
4.888145886864851,0.14953299003458237,-1.8370122136342164,2.933662508036779,-2.476062975100361,-0.15268774050773257,3
4.867408858668996,0.22833457454057976,-2.353921909948594,3.7147048794210273,-2.4402367807390903,1.1190167032873441,3
2.725359591121545,-0.866820877512407,-3.0368217082177815,0.6013872559740912,-2.118857114166332,-1.5577956681391538,3
4.912786872929863,0.7250454000435355,-3.111504138353822,1.9227974108270474,-1.6770486809196483,0.9029377418295267,3
2.902322513082315,-0.5743749960983117,-2.74788668914208,1.121096321169368,-1.9459785304856974,-1.2517705996252733,3
3.970066852084106,0.8800275516367586,-1.2218806346864604,2.43977942166766,-1.0375059587319935,2.167862910618926,3
2.323074285989512,-1.6064531256099062,-1.1638466808012045,2.227660077836425,2.2200050674378597,0.4018102188111628,3
3.760156934594372,2.562060239119597,-1.1496987593352697,2.5719677276290414,-2.8957206620577587,2.4465541046792296,3
4.0762937606181495,2.0962577194661596,-1.2970104935521292,2.7865825001987767,-3.264422485668416,1.1614904157881263,3
4.519059035481536,0.7094177002357147,-3.0131172304757516,3.354792212451481,-2.7735982115559077,1.6674800253368554,3
-1.9586609633758842,5.020419234275627,2.9999912613599022,-1.2136347049785134,1.7887459864847846,0.23965566163772514,4
-1.9169370141535738,3.711047257198038,2.873542678948937,-1.4715043448171152,-0.40741808328561174,0.7326075743050681,4
1.6351850495942841,3.2226310652946313,3.466162716078053,-1.7250153856283295,-0.023171075210244255,1.030128777282706,4
-0.058070091450587405,3.7921944890827866,3.0315297651330546,0.04710758182523458,-0.9145198463671086,-1.0540050401904602,4
-2.9402369988502173,3.2710350707544475,2.82918022270533,-0.9981711971679496,-0.05769046014200384,-0.08995677537580145,4
-2.6416991995092687,4.070626631395449,3.0505583307926774,-0.852838003192765,1.47306629992159,0.7726562150647569,4
-0.9514421488978977,2.9647233605236325,2.5865885989075363,-0.6644521192330268,0.23801189942922896,1.1294128208344705,4
-2.1588762678555242,4.1113796582851325,3.123226741755675,-1.4801712681482444,1.1011477391574336,-0.13277617386594529,4
-0.6477004085530691,4.361654305674601,2.856462671364309,0.43557082739367303,0.8643574336123896,-0.5225600843580857,4
-3.341657168800855,3.3770632121007833,3.1590270753330247,-0.5625457749454366,-1.817700417717338,-1.167155757128134,4
-0.4647299382964149,3.4071295468581293,2.632874748295304,-1.4015860245137386,0.3965786212831469,0.3251744040320665,4
-1.4394335210574427,3.203224253339458,2.478833636595248,-1.082809051314914,0.23991541434451957,0.6714131624792953,4
1.9212850528340202,3.215023824010952,2.9256892887053954,-0.6279528481432595,0.380983411206549,0.6742247837169111,4
-0.44361623701809755,3.9829427549575773,3.033491426218619,-0.02883453160147429,-0.5953078890598779,-1.0564939400615438,4
-3.812321586863617,4.398851673462089,2.1710600274595024,-1.6262059024418662,2.067796086738784,0.2362044035074749,4
-1.2871749722168,4.487450717953049,2.878712171485686,-0.1606757462527412,1.4056293930338484,-0.5326189717338223,4
-1.8989838869765479,3.623046821693259,2.4732205596375,-1.4913130392978047,-0.06482111356209096,-0.1896826451534372,4
-1.211213338479258,5.614361230581274,2.8958848981479948,-0.679708709268283,0.978487634882239,-0.8736921475050692,4
-0.5139627161698281,6.380047349946959,4.331356874156903,0.2834733113684502,-0.39507865938918213,-3.4122062710715664,4
1.8973556451338858,5.338611285536847,2.500641609968201,1.2915513935316778,0.25547633279499365,-2.0602360705416785,4
-1.7974270737972524,5.426024021588551,3.1428863519440955,-0.502605718692771,0.09117747152488763,-0.4258124135012336,4
3.8347830706734554,-0.9175748570793524,-5.392495324502164,-2.4224345082573406,1.1822452261916452,-1.359866785180065,5
4.23948859350029,-0.999007926481897,-5.006184904006669,-2.3082763564085043,0.4593971149827687,-1.193051316618373,5
2.956098953437562,0.2970025080489721,-2.5844955415492863,-3.0038004901934383,-3.239639193812884,-1.1871119549164146,5
3.638107266321151,-0.5044102434380884,-5.249733079365023,-3.238894812998844,1.0783166372712338,-1.3678141326560531,5
7.112835845767064,-3.5613887639798016,1.5675282580160057,-6.889853627026937,-1.1577748170061624,-4.277314600345371,5
3.010653601401907,-0.41394089254923194,-3.47059665615781,-2.4541664640435985,-0.013548903948569087,-1.5979545702615288,5
3.8128237237187372,-1.2765741314188017,-5.158251678203103,-2.0620493582117847,0.9456420569601222,-0.687640041729441,5
2.23211291790548,-0.15172271194633083,-4.161883804433863,-2.335459874921695,1.0169122953284968,0.2212412059571981,5
3.3592065745559703,-1.111684986254695,-5.253710654712041,-2.4779017222891766,0.3159719075933494,-0.2569078402411416,5
3.201063626355928,-0.6908634456498804,-4.715221249926157,-1.9625189069012894,-1.2330886990953183,-2.2841785289351435,5
3.2094086476335475,-0.6971858939638592,-4.362770852442403,-1.8492460646669264,-1.33725752741189,-1.746996530162932,5
3.48499143388747,-0.5332161187529576,-5.178018665054496,-2.721868446221781,0.9191736301123511,-3.4807653778802514,5
3.7050623381492236,3.239047952832908,-4.4396647276648755,-2.399243059423393,1.1455409498121925,-5.520713293843974,5
3.7513181580100596,0.7247036332688204,-4.109200697435344,-2.6884123781416105,3.476928000170256,-2.1391415106574434,5
1.8646676961102682,-0.28965450839522516,-3.6264276393311055,-3.478312732982265,-1.3353496126963746,1.8940780483675517,5
3.4115790001395663,-0.33542500878935777,-4.896867146542236,-2.8763736904838226,0.5301672852768204,-3.4341561316827476,5
3.5046524570331625,-1.4643969322510806,-4.041737921360638,-1.9545272777217009,-1.6556954073442267,-1.9844831719085378,5
4.915559531991029,-1.1433572246374375,-4.818179765091712,-2.386140190208897,0.02408004475812594,-1.9876017995935995,5
4.277760050225085,-0.9951168306047816,-4.9277700929074255,-2.4672462473554027,0.5982976066635028,-3.1714926576650586,5
3.7753822945047033,0.46130490488924564,-3.458348916563347,-1.8654475051533674,0.7914202271263515,-1.114143401764161,5
8.06988323288552,1.1282853016312495,0.7228432653142022,4.871712355634381,1.5705551918972405,0.9432213388628603,6
8.472176487091565,3.0247339958140538,0.42394797166641957,6.2107107341632535,0.24475944289784624,0.8761454425961963,6
8.079377900340155,1.8162805324867541,-0.48850795779617295,6.3618971037673235,-0.6924892903031508,-1.297734776581061,6
8.468620641932437,1.9999995761124212,-0.29873896476060957,6.816916869354729,-0.8103464929680066,-0.9607588512541859,6
8.848897215580426,2.438492425136913,-0.05781370414796859,6.546838545159402,-0.7913997211128555,-1.02829569922257,6
7.757676143693559,2.6917512936368793,0.012988484080150383,5.942553197484752,-1.3651377263653777,-1.128131297066382,6
8.635507689961877,1.552680581398468,-0.454204618522225,6.478447961723129,-0.6768146156720919,-1.4545910606686538,6
7.760674631553918,1.2419123185778014,-0.5062345884341697,5.4295932481491205,-0.020954567467453205,-1.3191436400669976,6
6.493622684812497,1.8148056300398314,-0.8220124754228538,5.496705084108259,0.38156459741308385,-1.0716775728788908,6
5.373228491681551,0.28231014792087256,-0.5360567506992526,5.869871971621252,-1.025477263271085,-1.6933028262454295,6
8.107834379161762,1.012653198523586,-0.4432170126957326,5.453914603236635,-0.16978967749257323,-1.4391187526517248,6
7.105897333501728,0.6189670944914887,-0.8601873497278405,5.6808290121616425,0.19709161637224387,-0.9986447279271564,6
6.625817160708474,0.7728416383469014,-0.7206870088060442,4.901538314457105,-0.2607240483387938,-1.9894833854756127,6
5.782831639924646,1.1313961500718375,0.16643652569706574,6.826667451637852,-1.8950933697682384,-0.2604293768788033,6
8.78406944214433,1.4431463655701222,-0.24860611506153144,5.9541522023335824,-0.47466479644748655,-1.4676048588395096,6
7.877974651194044,0.7182693466804074,-1.0732527833966228,7.249157934297006,-1.065218982105766,-1.4964651619436693,6
6.0207536885063,1.096171821183977,-0.43228268761826777,7.107558228654922,-1.0070497209676672,-0.11636662559212319,6
7.641900209475931,1.0640089941175939,-0.03447940816651297,6.20058500424338,-1.2477597851939932,-0.647243330572033,6
9.476181822833968,1.445464507410183,0.016051742244011367,6.196786129505671,-1.51327467079061,-1.7559161552662772,6
9.095252148306729,1.0174978409667066,-0.511516926862522,5.9797437033093646,-0.09295303138111145,-0.9846200446926209,6
8.699748221429513,1.6720854583063112,-0.6191387078400853,5.699057397396178,0.04183508789277469,-2.4832545343262593,6
8.057360610935293,-0.4819044597274673,-0.2569764772050151,6.120082067205577,0.39498204373016743,-0.414835485557501,6
7.975285361370696,2.3334356512347014,-0.2887012843472519,7.0925305452439735,-1.1489243068806723,-1.8805193722729268,6
8.784208839682494,1.2830845394646286,0.23284364244602906,6.904725070517178,-1.010198234507357,0.1561899934383173,6
8.989954848918465,1.8965409452265278,0.7600101241700674,7.71410687836754,-2.0622212695533775,-1.283879340397425,6
7.927584585572819,1.5043571022467497,-1.0717047185669681,5.945597179934314,0.7837223935390265,-1.092545992595032,6
8.513954615808599,1.0792410390670926,-0.9491095592029629,6.340453469538413,-0.8098120935462861,-1.2912255249310356,6
-4.5718131024375355,-8.933739932932738,0.016850041723938225,-1.1772294000799368,-0.2112933800187426,0.8675786341373724,7
-4.942186047634405,-8.879083967040474,-0.5876211236484099,0.12211111372978893,-0.49089407798176293,0.04826372910717286,7
-4.4904710389739115,-8.813617964025179,-0.1258722295678436,-0.953040150288162,0.059786807606460234,0.7461993252887039,7
-3.4477714683213323,-4.956918582127491,-0.9877051962610276,-1.4808185179183404,-1.5177220087376546,0.8959530233908385,7
-4.748279294938952,-9.939027284084593,-1.0767175293315614,-1.8820697068978525,0.16489317253368602,1.872654025819807,7
-4.0384115719189415,-7.909605632301669,0.6913810271360316,-0.48234809608221785,-0.893161228083327,-0.5455968580757763,7
-4.3730731273088645,-7.55329240843077,0.6281670832745955,-0.2001581725363775,-0.7256355866860311,-0.8929990003820271,7
-4.7463810079991955,-7.817161647779185,-0.00036234529655864063,0.011442205035408303,-0.6143783315704227,-0.513198179943614,7
-4.9416588771950325,-10.474716036763102,0.6131110010600523,-1.2810573612431055,-1.8722224943193355,0.769227996297104,7
-4.838348163354639,-7.925061943641011,-0.004381037578530254,-0.03008246675487904,-0.5042711427093559,-0.5306636009080243,7
-4.619155125643562,-8.12653434587761,0.5371690246775515,-0.3353774872037076,-0.23212631464591377,-0.6400109624016492,7
-4.622774572960841,-9.039898428938239,-0.5572750758843757,-1.004499218246587,0.22190387719018306,0.13413848851634366,7
-4.511182534575612,-9.534564496749935,-0.08874771679619653,-0.812226545622705,-0.05587283004805953,0.42083143557573915,7
-4.381881855731993,-9.113383459687821,0.011048139587263152,-0.9171942677389736,0.15730476355879933,-0.3693169586661632,7
-3.376649777419517,-7.139467669300152,-0.4340129853760999,-0.7484187192234434,-0.3862172812066962,1.0065400662063417,7
-4.233758094930826,-7.770210529966837,-0.6559429933043861,-0.4432082082049574,-1.4682018666240355,0.31273026553695243,7
-3.6886905647347716,-7.08499861450263,-1.0412426638230479,-0.5073513821708985,-1.8039185871904992,0.4239133841137173,7
-4.332526202451206,-7.7943327197533705,-0.4773972329464402,-0.7432841169024913,-1.3036182505953895,1.0832658027661886,7
-5.3684913660524725,-8.629390941616283,1.329867300076708,-1.068758932761606,-2.7059793601588367,-0.8611112944559774,7
-4.537410656071258,-6.703435165997404,0.5560089727061623,-0.2555710679817482,-2.7944294042282207,0.9136722401125299,7
-4.886526420435732,-6.523418634509485,-1.5762806320796294,2.238252817048025,-0.24940714850237397,2.713416766282025,7
-5.449358293821371,-7.626206052202533,0.5841320575576636,-0.7281032120520929,-3.9241323932320786,-0.11026534768868312,7
-4.45172446325421,-7.845836628278082,-0.6883249858449967,-0.9297439114349793,-1.3243138692959493,1.725254666028612,7
-4.91900129265888,-8.962038870481122,-1.5799584693493987,0.536175763801902,-0.45428323708023477,0.25338414080228316,7
2.938795587512879,-0.9237269957404972,-5.128499950928155,-2.039634712883489,-0.5457608313190176,-4.152383054521725,8
2.731278333232313,-1.014671046912678,-4.449120820771043,-1.7871990285858337,-1.5030503880240473,-2.648174955481127,8
2.394185901379826,-1.250981091691882,-4.39628604700006,-2.065192115053607,-0.5224618763888075,-2.7192098463802816,8
2.3448698955593352,-0.9676084340427005,-3.948191080206415,-1.3504675489153886,-0.30600830804052204,-3.3649483657986767,8
1.397191305997629,-0.11382468855160394,-3.5547588195421596,-1.6456867144016583,-2.1330613006088806,-2.110694150461935,8
2.0704493337409726,-0.21206252971679185,-4.214121638902542,-1.7179278969708311,-2.1757879874940578,-1.5633234932505085,8
0.45269310216985204,2.0789284529087317,-1.1558028256823223,-2.0143340430787835,-0.4662289253304897,1.6078198080289434,8
2.031333722645028,-0.21962426972408255,-3.4136380789616925,-1.0282129943958798,-2.1150481328621606,-1.8483597180548192,8
1.968070783170616,-0.5164017135444643,-3.015408584134478,-1.3667506454515521,-1.9223718801711565,-2.1187536717325406,8
4.558164653529249,-3.173659518893292,2.2981569345803803,-7.3695328950128145,-4.2349051681559295,-2.0604934818043987,8
1.6255647415169012,-0.10654877865750863,-3.3560173682040024,-2.137292019753571,-1.7821462900653207,-0.4278908129221203,8
2.862607734411218,-0.3742894957384621,-4.570734041675125,-2.0101514023891225,-1.2043218971267537,-3.762121647193016,8
3.579733558267026,-1.4409294696451385,-5.125633550236664,-0.528489641611804,-0.17623354800501448,-3.6607552871485907,8
0.9214576224494668,-0.8547916810852327,-2.7948848091011813,-3.0243433401732984,-1.9093652234060547,-0.947096712632694,8
2.105771725948181,-0.6068522643272418,-3.143310077524841,-1.8874471552198784,-4.225434033107104,-2.0551070473935744,8
2.003633638632758,-0.6776035824915381,-3.305589541916051,-1.8256918696641227,-4.887857548786403,-1.5257498023191116,8
2.5535219370910682,-1.273010796315964,-4.119139268530051,-0.9845779915157528,-2.5841016498719847,-3.0428316368838537,8
1.8630183179825086,-1.9925328623016838,-2.6055823309434785,-1.2348362613562012,-2.722617105515908,-0.38421081674678925,8
2.9163090285453235,-1.6390488438430164,-4.218269655622448,-1.3985146733339042,-0.6405905519521876,-3.1512744305978924,8
3.0083545316657307,-1.3707575789136497,-4.275209685895457,-1.8813506026804432,-0.7036504185969289,-2.8336707667751213,8
2.5269973054626997,-0.9574646754994494,-4.252622678897507,-2.0022308586031907,-0.7060513549854202,-3.308969356267885,8
4.591993333560354,-0.0380135457333332,-4.210950348923406,-1.4806197563590684,-1.219399426885188,-2.148577499437868,8
-7.216456646731837,5.576569410279137,-2.12804210996361,2.100505306782287,1.7124978397167803,0.26987963083334243,9
-7.95082830576409,5.218729964434926,-3.207608060854139,4.542632822583549,1.667592585258236,0.7338534709879876,9
-7.112161172997202,4.925440004890601,-1.5173614175301882,1.6959666785598504,0.4600418900247358,1.0419268900900718,9
-8.076729856074483,6.412800697234656,-2.82824842754669,2.93536803519401,0.8530832159009926,0.8065419685964178,9
-7.661601415367021,5.582632048868077,-2.3562667593625775,1.1756535800246042,1.4967386460316787,1.9011363933671548,9
-7.756581970651018,5.627729842384754,-2.5285654123368317,3.202785617478479,-0.26034831677181075,0.318041377215971,9
-7.876714435229607,6.398345116438652,-2.8290280187233967,3.254204592830938,0.632661149695921,0.5382991448828323,9
-8.31476499375836,5.837703672945527,-2.4246043203824903,2.6823155869520083,0.4801692808440784,0.32358246329985274,9
-8.720702120279906,6.834691808875028,-3.4156091352109277,4.776198690383566,1.0476482666026306,-0.276091753000045,9
-7.381125507019849,6.6539129465102755,-3.5227470302969768,3.127625851552097,3.6700692154286503,2.019170556071247,9
-8.385430035995046,6.366739756955723,-3.059783746996377,3.629991074503854,0.1825623711708296,0.47929040032568476,9
-7.798656044218658,4.681251503376268,-1.701821571841257,1.3572024784660104,1.0805116012157705,1.1184443465051095,9
-8.462872663925967,4.827618241877957,-4.173310084102867,4.9349197635005,1.4329383817710863,0.7292990196002375,9
-7.8145591691133,6.152628270904448,-3.358020539237292,3.577201425411909,0.12070055966604394,0.04899616445985152,9
-7.883176277666545,5.567188712349454,-2.1916788600373884,1.8535315566113417,1.1064644541105753,1.0206749401692168,9
-8.674859230324792,5.105690457824184,-3.677916124576389,4.033925444900945,0.12395641224434858,0.6419418741340427,9
-7.584714632488185,6.531473282962115,-1.2623294293727323,1.1341167974174038,2.293658108891754,1.4012038283289463,9
-8.386432887796033,6.506203046592705,-3.578187045949252,3.8042680017890915,0.6976800904302202,1.0328956694930531,9
-8.673734804299334,6.829965841358854,-4.538574448250665,4.66181374368288,0.997381718068781,0.8754791110879168,9
-7.649213312023502,4.910775174208479,-2.7855106428564236,3.960958615146167,0.6410863170915658,0.1135483933360839,9
-7.771062943567242,5.920982389209706,-2.36908142732315,3.0450257081978975,0.46799069686969474,1.1931485294748725,9
-7.67593338684292,6.203809008444949,-3.14207468053433,2.7958814136367,1.4431452885520315,2.4969406160484056,9
-8.818940554580472,5.917411257643259,-3.7302744816135194,4.877778809801884,0.722156539323761,-0.04073080186267744,9
-9.561480011820269,5.274277378442405,-5.19645379385579,4.935119645993699,0.5952704442576919,0.16340431182019616,9
-9.437557756269722,5.874577681444784,-5.231492421641725,5.503573614150699,1.1775001821685855,0.5762133954775052,9
-8.704232184128712,5.780896324111906,-3.676256089267572,4.570621356628584,0.5238226578952294,0.27278399105351714,9
-8.209416587737547,6.273583787935282,-3.732122138109987,4.219330729637555,0.40081489251864955,0.05394134308136437,9
-8.075056943671257,5.868836549198668,-2.1307153711584994,3.47495051631231,0.12734080405194415,-0.029052208453546682,9
-7.567535797333768,4.931061130920018,-0.6688465075600916,2.075113017613226,-0.3891067683160055,-0.7136367452300416,9
-2.2079313166238057,-4.699114862533017,2.6617154838020802,2.324816183892336,2.2515505190598337,0.36694353306322774,10
-0.3715919569743509,-5.711126188622564,4.280674267810399,6.385358581702616,0.1729210537322253,0.09459391634083085,10
-0.39051363321630855,-6.158866251121447,4.173314672701855,6.596881413233934,0.7637354673954189,-0.0060677823536865435,10
-1.1620126608122734,-7.216026308685058,0.6555424025848701,0.3614138468542918,-0.68567946165395,-0.9752975821441193,10
-0.4341944263832324,-6.388348132941339,3.7808713142429675,6.626476529572407,0.6881185469555243,0.08697943680049315,10
0.04703701049654987,-6.00046564398603,4.166291584828427,6.662706842862364,0.4138938417815686,-0.6463422163029953,10
-0.042878217478522766,-5.800028728029458,3.9656582747891505,6.616786641239047,0.48491236901757706,0.07686246029049312,10
0.6201190056688376,-5.0413850855363895,3.9634432168368883,6.615993236550159,-0.07422824813111355,0.1876436383073015,10
-1.0905596421162405,-6.545510308369562,4.30412153724995,5.6196222646118965,1.3993936652734789,2.0213669112727755,10
-0.492541442233986,-5.942567240028887,2.267558468160232,4.849873642130926,1.4385276678307426,1.0949194551161632,10
-0.46340641747257305,-6.438780046164611,2.525168447265163,4.502085148384842,1.3034300325294537,1.466867945542858,10
-0.12608370166380287,-7.5996533339078685,2.1455892530561234,4.748856890192598,1.2756270193467274,-0.051648974103596576,10
-0.5243511895011241,-7.1214943036018115,3.6746063220435805,6.307554835306351,2.0885712642895373,1.1000900902225994,10
0.016708544259958085,-7.477581463352895,3.3700595865691914,6.382961192902748,2.82499881004966,0.5323812032612218,10
1.922835566129929,-1.1872081880941034,-3.5433070498084906,0.11784679908358461,-1.5509717876291333,-1.282769191536946,10
3.674096696880821,-1.0285553508719096,-2.8509793632599107,0.152576928964886,-0.349715394465292,0.4996433003892247,10
-0.764706861378196,-4.182569940821901,3.9391218286025285,4.157077429678302,-0.45938263005179414,-0.5715250917882082,10
1.444324951134843,-5.135424969120894,3.59985753267024,5.099191010333182,-0.018017111685922037,-1.1711708274714865,10
-0.5103383638222428,-5.368918981132836,2.993916752933916,5.8797797273093355,0.6657661017909525,-0.1318595185165795,10
0.8566104927576472,-5.983391840294538,4.489028811948059,5.172437402697721,1.6151391074421544,1.2452179025363102,10
0.8271411903842327,-7.254441204784452,4.393907275744594,4.229893310413028,2.5136466933865838,1.885005950644288,10
-0.15132947538340716,-6.381614488436645,3.61760200746374,5.456639115734884,1.780400480374628,1.1841684877331393,10
0.3631865076664681,-5.729287407403291,3.8237245913287374,6.684285945649341,0.41270745854014196,-0.02945877994164341,10
-2.188381947136372,1.54114035146477,-1.6599435219855376,-0.9390889821034171,0.07880442600678882,3.154524528052425,11
-0.5372451518542225,3.247904745858031,0.6091037756222297,-1.5141366816588628,0.49341017987574637,0.8922329021541598,11
-1.3448034510147127,2.7076331694340134,0.6167497682868476,-1.7742295930532286,-0.6502620734650323,1.8485077657949556,11
-2.8765120285308696,-0.7642417963502733,-2.2428206306096548,-1.5078379427097526,-0.844399869389985,3.0862293759007744,11
-1.4942858706601128,2.9083438291007457,0.512843608749465,-2.796791317155332,-0.28061983271604046,1.6164033200740477,11
-1.2988563710518415,3.1926514027933193,0.3220171101277959,-3.568146122277611,-1.452331866769326,3.3835915140704467,11
-1.1886714419615836,3.1608103246571146,0.13544249591088037,-4.360836018504403,-0.40234643962514,3.647392815825697,11
-0.9774339792653749,3.30295250872433,0.7345757599158704,-3.9153788458208627,-0.550160703040659,3.1900592354395414,11
-3.1743409333288772,3.2272987930697017,-0.23629939478325623,-2.320451886115298,-1.589373044392452,2.1639523140683545,11
-2.8453891583647213,3.121854139979335,-0.660894480959827,-1.9478767222514897,-1.9482913281478471,2.8662631805111234,11
-0.8548443107230247,1.1335553340733435,0.08156978409044238,-1.0960710443800716,-1.7805179090705205,2.9389820085742615,11
-2.503043384446356,-0.16611925115485499,-0.9557087515929229,-1.967221660027753,-1.3611013503181866,1.8923289956701828,11
-3.036100791541061,4.38160385760974,-0.35018116891986095,-2.325368957804432,-1.1476453244212002,2.953958494441339,11
-0.5563793354298086,2.991580229412305,0.25840604859875677,-2.8327001154472335,-1.3628189970965006,3.248473626794433,11
-2.653648087708807,4.907721294038386,0.705234945802799,-3.7642885200100027,-1.2976449069833629,0.38380586877331246,11
